,address,postal_code,latitude,longitude,full_address,coordinates,nearest_MRT,MRT_distance,nearest_Mall,Mall_distance,nearest_Market,Market_distance,nearest_Hawker,Hawker_distance,CBD_distance
2635,311 UBI AVE 1,400311,1.329941101,103.9033014,311 UBI AVENUE 1 KAMPONG UBI GREENVILLE SINGAPORE 400311,"(1.329941101, 103.9033014)",Ubi,0.48811605,Paya   Lebar   Square    Singapore ,1.717821425,COLD STORAGE SINGAPORE (1983) PTE LTD,0.152677572,Blk 4A Eunos Crescent,1.073646396,7.687348588
2636,322 UBI AVE 1,400322,1.327912888,103.9048338,322 UBI AVENUE 1 KAMPUNG UBI ESTATE SINGAPORE 400322,"(1.327912888, 103.9048338)",Ubi,0.698409429,Paya   Lebar   Square    Singapore ,1.696699422,COLD STORAGE SINGAPORE (1983) PTE LTD,0.389471027,Blk 4A Eunos Crescent,0.843850181,7.670059219
2637,336 UBI AVE 1,400336,1.325720203,103.9018224,336 UBI AVENUE 1 KAMPONG UBI VIEW SINGAPORE 400336,"(1.325720203, 103.9018224)",Ubi,0.57625343,Paya   Lebar   Square    Singapore ,1.282582666,COLD STORAGE SINGAPORE (1983) PTE LTD,0.461835367,Blk 4A Eunos Crescent,0.660002445,7.256713057
2638,123 PAYA LEBAR WAY,381123,1.322756054,103.8832352,123 PAYA LEBAR WAY SINGAPORE 381123,"(1.322756054, 103.8832352)",Mattar,0.458403923,Paya   Lebar   Square    Singapore ,1.127557407,NTUC Fairprice Co-operative Ltd,0.413305882,Blk 89 Circuit Road,0.257789092,5.560004078
2639,119 HOUGANG AVE 1,530119,1.354007769,103.8877484,119 HOUGANG AVENUE 1 SINGAPORE 530119,"(1.354007769, 103.8877484)",Kovan,0.746838748,Heartland   Mall    Singapore ,0.67915119,PRIME SUPERMARKET (1996) PTE LTD,0.327732694,Hougang Avenue 1 Block 105,0.261378472,8.758163197
2640,322 HOUGANG AVE 5,530322,1.367098554,103.8969787,322 HOUGANG AVENUE 5 SINGAPORE 530322,"(1.367098554, 103.8969787)",Hougang,0.688216293,The   Midtown    Singapore ,0.428519265,TAN CHUAN BOON,0.226000709,Kovan Market & Food Centre,1.504716162,10.52511681
2641,130 LOR AH SOO,530130,1.351280048,103.8864899,130 LORONG AH SOO SINGAPORE 530130,"(1.351280048, 103.88648990000002)",Kovan,1.003532673,Upper   Serangoon   Shopping   Centre    Singapore ,0.886145684,PRIME SUPERMARKET (1996) PTE LTD,0.538179691,Hougang Avenue 1 Block 105,0.49196059,8.424486381
2642,120 HOUGANG AVE 1,530120,1.354418826,103.8874619,120 HOUGANG AVENUE 1 SINGAPORE 530120,"(1.3544188259999999, 103.8874619)",Kovan,0.692495733,Heartland   Mall    Singapore ,0.624344383,PRIME SUPERMARKET (1996) PTE LTD,0.366568626,Hougang Avenue 1 Block 105,0.299438932,8.784307288
2643,355 HOUGANG AVE 7,530355,1.37187581,103.8982395,355 HOUGANG AVENUE 7 SINGAPORE 530355,"(1.37187581, 103.8982395)",Hougang,0.636500342,The   Midtown    Singapore ,0.379087367,NTUC Fairprice Co-operative Ltd,0.444112244,Kovan Market & Food Centre,1.962494426,11.05930614
2644,507 HOUGANG AVE 8,530507,1.372406483,103.8876124,507 HOUGANG AVENUE 8 SINGAPORE 530507,"(1.372406483, 103.88761240000001)",Hougang,0.558188135,Hougang   Mall    Singapore ,0.686563299,COLD STORAGE SINGAPORE (1983) PTE LTD,0.171925786,Kovan Market & Food Centre,1.489917297,10.61191841
2645,707 HOUGANG AVE 2,530707,1.36627946,103.8888089,707 HOUGANG AVENUE 2 SINGAPORE 530707,"(1.36627946, 103.8888089)",Hougang,0.70451029,The   Midtown    Singapore ,0.843575368,LIM KING CHEW,0.698314703,Kovan Market & Food Centre,0.854998643,10.03830112
2646,609 HOUGANG AVE 8,530609,1.370245502,103.885525,609 HOUGANG AVENUE 8 SINGAPORE 530609,"(1.370245502, 103.885525)",Hougang,0.789647241,Hougang 1    Singapore ,0.904574724,COLD STORAGE SINGAPORE (1983) PTE LTD,0.354538212,Kovan Market & Food Centre,1.241066971,10.30260736
2647,712 HOUGANG AVE 2,530712,1.365882221,103.8873871,712 HOUGANG AVENUE 2 SINGAPORE 530712,"(1.365882221, 103.8873871)",Kovan,0.677760742,Heartland   Mall    Singapore ,0.746609636,COLD STORAGE SINGAPORE (1983) PTE LTD,0.754945843,Kovan Market & Food Centre,0.768692672,9.933738695
2648,322A JURONG EAST ST 31,601322,1.347670587,103.7289311,322A JURONG EAST STREET 31 SINGAPORE 601322,"(1.3476705869999999, 103.7289311)",Chinese Garden,0.709583435,Taman   Jurong   Shopping   Centre    Singapore ,1.708881521,NTUC Fairprice Co-operative Ltd,0.349709732,Blk 347 Jurong East Ave 1,0.39426703,15.36490255
2649,465 JURONG WEST ST 41,640465,1.350125957,103.7232096,465 JURONG WEST STREET 41 PCF SPARKLETOTS PRESCHOOL @ JURONG SPRING BLK 465 (KN) SINGAPORE 640465,"(1.350125957, 103.72320959999999)",Lakeside,0.704839654,Boon   Lay   Shopping   Centre    Singapore ,1.264371702,COLD STORAGE SINGAPORE (1983) PTE LTD,0.172109024,Blk 505 Jurong West Street 52,0.532099925,16.05527847
2650,467 JURONG WEST ST 41,640467,1.349491164,103.7225451,467 JURONG WEST STREET 41 HONG KAH VILLE SINGAPORE 640467,"(1.349491164, 103.72254509999999)",Lakeside,0.612859518,Boon   Lay   Shopping   Centre    Singapore ,1.17211045,NTUC Fairprice Co-operative Ltd,0.234411915,Blk 505 Jurong West Street 52,0.45581649,16.08892535
2651,40 JLN BAHAGIA,320040,1.327290541,103.8562177,40 JALAN BAHAGIA WHAMPOA GARDENS SINGAPORE 320040,"(1.327290541, 103.8562177)",Boon Keng,1.003111799,HDB   Hub   Singapore ,1.139550077,HAO MART PTE. LTD.,0.333304978,Whampoa Hawker Centre,0.483503687,4.838785799
2652,41 JLN BAHAGIA,320041,1.327014021,103.8565706,41 JALAN BAHAGIA WHAMPOA GARDENS SINGAPORE 320041,"(1.3270140209999999, 103.85657059999998)",Boon Keng,0.955019781,HDB   Hub   Singapore ,1.188671368,HAO MART PTE. LTD.,0.287368157,Whampoa Hawker Centre,0.467343435,4.812549667
2653,64 JLN MA'MOR,320064,1.328532349,103.8578525,64 JALAN MA'MOR SINGAPORE 320064,"(1.328532349, 103.8578525)",Boon Keng,1.029426589,The   Poiz    Singapore ,1.186997294,COLD STORAGE SINGAPORE (1983) PTE LTD,0.401079271,Whampoa Hawker Centre,0.680787475,4.998092672
2654,4 LIM CHU KANG RD,710004,1.421752493,103.7045792,4 LIM CHU KANG ROAD SINGAPORE 710004,"(1.421752493, 103.7045792)",Yew Tee,5.489170991,Limbang   Shopping   Centre    Singapore ,5.406124043,GINZA FARM SINGAPORE PTE. LTD.,1.572595416,Blk 505 Jurong West Street 52,8.165154678,22.3986858
2655,56 STIRLING RD,142056,1.296696151,103.8042695,56 STIRLING ROAD SINGAPORE 142056,"(1.296696151, 103.80426949999999)",Queenstown,0.27258645,Anchorpoint    Singapore ,0.902381291,SHENG SIONG SUPERMARKET PTE LTD,0.629107967,Blk 159 Mei Chin Road,0.413593001,5.44818106
2656,201 SERANGOON CTRL,550201,1.35106789,103.8733969,201 SERANGOON CENTRAL NKF DIALYSIS CENTRE SERANGOON SINGAPORE 550201,"(1.35106789, 103.8733969)",Serangoon,0.136676387,Upper   Serangoon   Shopping   Centre    Singapore ,0.660720542,NTUC Fairprice Co-operative Ltd,0.14380866,Serangoon Garden Market,1.534631141,7.839056569
2657,206 SERANGOON CTRL,550206,1.353475064,103.8733923,206 SERANGOON CENTRAL SINGAPORE 550206,"(1.353475064, 103.87339229999999)",Serangoon,0.402659817,Upper   Serangoon   Shopping   Centre    Singapore ,0.604299275,COLD STORAGE SINGAPORE (1983) PTE LTD,0.211686222,Serangoon Garden Market,1.306272578,8.093895642
2658,264 TAMPINES ST 21,520264,1.352804863,103.9511457,264 TAMPINES STREET 21 PRO-TEACH BEFORE & AFTER SCHOOL CARE (TAMPINES) SINGAPORE 520264,"(1.352804863, 103.95114570000001)",Tampines East,0.618945728,Tampines   Mall    Singapore ,0.75135813,YES SUPERMARKET PTE LTD,0.220226932,Blk 137 Tampines Street 11,1.067881876,13.45124404
2659,929 TAMPINES ST 91,520929,1.346391724,103.939614,929 TAMPINES STREET 91 TAMPINES PALMSPRING SINGAPORE 520929,"(1.346391724, 103.939614)",Tampines West,0.176863068,Our   Tampines   Hub    Singapore ,0.652908195,COLD STORAGE SINGAPORE (1983) PTE LTD,0.609849761,Blk 137 Tampines Street 11,0.557116623,11.99209588
2660,463 TAMPINES ST 44,520463,1.359244202,103.9546408,463 TAMPINES STREET 44 SINGAPORE 520463,"(1.359244202, 103.95464079999999)",Tampines East,0.339070001,Tampines   Mall    Singapore ,1.353891545,NTUC Fairprice Co-operative Ltd,0.206769969,Blk 137 Tampines Street 11,1.86762916,14.18276326
2661,801 TAMPINES AVE 4,520801,1.34719233,103.938014,801 TAMPINES AVENUE 4 KIDS MILLENNIUM ENRICHMENT CENTRE (TAMPINES) SINGAPORE 520801,"(1.34719233, 103.938014)",Tampines West,0.180766879,Our   Tampines   Hub    Singapore ,0.624624269,COLD STORAGE SINGAPORE (1983) PTE LTD,0.411847292,Blk 137 Tampines Street 11,0.747433518,11.89977359
2662,227 TAMPINES ST 23,521227,1.354707981,103.9550027,227 TAMPINES STREET 23 SINGAPORE 521227,"(1.354707981, 103.9550027)",Tampines East,0.185587455,Tampines   Mall    Singapore ,1.201487831,YES SUPERMARKET PTE LTD,0.261570479,Blk 137 Tampines Street 11,1.524576438,13.92444768
2663,830 TAMPINES ST 82,520830,1.349841927,103.9348177,830 TAMPINES STREET 82 TAMPINES PALMWALK SINGAPORE 520830,"(1.349841927, 103.9348177)",Tampines West,0.607734743,Our   Tampines   Hub    Singapore ,0.693184042,COLD STORAGE SINGAPORE (1983) PTE LTD,0.069873898,Blk 137 Tampines Street 11,1.176111582,11.79537786
2664,438 TAMPINES ST 43,520438,1.360314074,103.9515906,438 TAMPINES STREET 43 SINGAPORE 520438,"(1.3603140740000002, 103.9515906)",Tampines East,0.619922811,Tampines 1    Singapore ,1.113342595,NTUC Fairprice Co-operative Ltd,0.170683909,Blk 137 Tampines Street 11,1.793167279,13.98223177
2665,214 TAMPINES ST 23,520214,1.354662452,103.9535298,214 TAMPINES STREET 23 SINGAPORE 520214,"(1.354662452, 103.9535298)",Tampines East,0.283068763,Tampines   Mall    Singapore ,1.040054398,YES SUPERMARKET PTE LTD,0.147580661,Blk 137 Tampines Street 11,1.40072579,13.78671887
2666,462 TAMPINES ST 44,520462,1.359013181,103.9551111,462 TAMPINES STREET 44 SINGAPORE 520462,"(1.359013181, 103.9551111)",Tampines East,0.303231304,Loyang   Point    Singapore ,1.340444034,NTUC Fairprice Co-operative Ltd,0.26442176,Blk 137 Tampines Street 11,1.879198084,14.20992728
2667,856 TAMPINES ST 82,520856,1.353443249,103.9365576,856 TAMPINES STREET 82 PCF SPARKLETOTS PRESCHOOL @ TAMPINES CENTRAL BLK 856 (KN) SINGAPORE 520856,"(1.3534432490000001, 103.93655759999999)",Tampines,0.760855529,Our   Tampines   Hub    Singapore ,0.470584443,NTUC Fairprice Co-operative Ltd,0.320907245,Blk 137 Tampines Street 11,1.233702999,12.19707693
2668,429 TAMPINES ST 41,520429,1.359085712,103.9497672,429 TAMPINES STREET 41 SINGAPORE 520429,"(1.359085712, 103.9497672)",Tampines East,0.705187653,Tampines 1    Singapore ,0.869329968,NTUC Fairprice Co-operative Ltd,0.397930337,Blk 137 Tampines Street 11,1.586934227,13.7382427
2669,119 LOR 1 TOA PAYOH,310119,1.339109238,103.8446874,119 LORONG 1 TOA PAYOH TOA PAYOH VIEW SINGAPORE 310119,"(1.339109238, 103.84468740000001)",Braddell,0.312210964,HDB   Hub   Singapore ,0.825038416,NTUC Fairprice Co-operative Ltd,0.755827486,Blk 127 Toa Payoh Lorong 1,0.113133695,6.17391951
2670,143 POTONG PASIR AVE 2,350143,1.332907611,103.8661688,143 POTONG PASIR AVENUE 2 PCF SPARKLETOTS PRESCHOOL @ POTONG PASIR BLK 143 (KN) SINGAPORE 350143,"(1.332907611, 103.8661688)",Potong Pasir,0.33987677,The   Poiz    Singapore ,0.279815339,NTUC Fairprice Co-operative Ltd,0.113426286,Blk 22 Toa Payoh Lorong 7,1.047605577,5.672000659
2671,129 POTONG PASIR AVE 1,350129,1.334761505,103.8655426,129 POTONG PASIR AVENUE 1 SINGAPORE 350129,"(1.334761505, 103.8655426)",Potong Pasir,0.525567295,The   Poiz    Singapore ,0.476924397,NTUC Fairprice Co-operative Ltd,0.296598466,Blk 22 Toa Payoh Lorong 7,0.947067249,5.851057268
2672,11 MARSILING DR,730011,1.440393999,103.7779423,11 MARSILING DRIVE MARSILING GARDENS SINGAPORE 730011,"(1.440393999, 103.77794229999999)",Marsiling,0.965841201,Marsiling   Mall    Singapore ,0.791042457,NTUC Fairprice Co-operative Ltd,0.97529857,Marsiling Lane Food Centre,0.370954766,19.2200247
2673,226 YISHUN ST 21,760226,1.434418238,103.836163,226 YISHUN STREET 21 YISHUN GARDENS SINGAPORE 760226,"(1.4344182380000001, 103.836163)",Yishun,0.542868286,Northpoint   City    Singapore ,0.724476486,COLD STORAGE SINGAPORE (1983) PTE LTD,0.162152498,Chong Pang City Wet Market & Food Centre,0.922017694,16.81158838
2674,243 YISHUN RING RD,760243,1.43352113,103.8406271,243 YISHUN RING ROAD YISHUN SUNSHINE SINGAPORE 760243,"(1.43352113, 103.84062709999999)",Yishun,0.754273014,Northpoint   City    Singapore ,0.796807523,NTUC Fairprice Co-operative Ltd,0.104853268,Chong Pang City Wet Market & Food Centre,1.382273242,16.66868301
2675,764 YISHUN ST 72,760764,1.425365719,103.8339814,764 YISHUN STREET 72 SINGAPORE 760764,"(1.425365719, 103.8339814)",Yishun,0.492543182,Northpoint   City    Singapore ,0.373091896,PRIME SUPERMARKET (1996) PTE LTD,0.080384774,Chong Pang City Wet Market & Food Centre,0.944327235,15.838765
2676,270 YISHUN ST 22,760270,1.437421341,103.8399825,270 YISHUN STREET 22 MY WORLD PRESCHOOL LTD. SINGAPORE 760270,"(1.4374213409999999, 103.83998249999999)",Yishun,1.022262232,Northpoint   City    Singapore ,1.139781374,COLD STORAGE SINGAPORE (1983) PTE LTD,0.289429097,Chong Pang City Wet Market & Food Centre,1.443367034,17.10649676
2677,744 YISHUN ST 72,760744,1.429337058,103.834043,744 YISHUN STREET 72 DBS YISHUN STREET 72 SINGAPORE 760744,"(1.4293370580000002, 103.83404300000001)",Yishun,0.117129134,Northpoint   City    Singapore ,0.285902195,NTUC Fairprice Co-operative Ltd,0.107584321,Chong Pang City Wet Market & Food Centre,0.68780656,16.27623399
2678,235 YISHUN ST 21,760235,1.434348615,103.8386141,235 YISHUN STREET 21 OUR LADY STAR OF THE SEA CHILD CARE CENTRE SINGAPORE 760235,"(1.434348615, 103.8386141)",Yishun,0.654678797,Northpoint   City    Singapore ,0.766195532,NTUC Fairprice Co-operative Ltd,0.145762838,Chong Pang City Wet Market & Food Centre,1.180875816,16.77823388
2679,249 YISHUN AVE 9,760249,1.435240687,103.8418524,249 YISHUN AVENUE 9 YISHUN SUNSHINE SINGAPORE 760249,"(1.4352406869999998, 103.84185240000001)",Yishun,0.978279616,Northpoint   City    Singapore ,1.031332935,NTUC Fairprice Co-operative Ltd,0.302425005,Chong Pang City Wet Market & Food Centre,1.55422148,16.85006568
2680,728 YISHUN ST 71,760728,1.425789629,103.830527,728 YISHUN STREET 71 KHATIB SPRING SINGAPORE 760728,"(1.425789629, 103.830527)",Yishun,0.661745032,Northpoint   City    Singapore ,0.670650009,PRIME SUPERMARKET (1996) PTE LTD,0.306790543,Chong Pang City Wet Market & Food Centre,0.70156135,15.93746755
2681,407 ANG MO KIO AVE 10,560407,1.361913472,103.8552477,407 ANG MO KIO AVENUE 10 TECK GHEE SQUARE SINGAPORE 560407,"(1.361913472, 103.8552477)",Ang Mo Kio,1.099712528,AMKHub    Singapore ,1.111343515,G8 MART PTE. LTD.,0.461757971,Blk 409 Ang Mo Kio Ave 10,0.096095021,8.670930442
2682,555 ANG MO KIO AVE 10,560555,1.371196664,103.857024,555 ANG MO KIO AVENUE 10 CHENG SAN PLACE SINGAPORE 560555,"(1.371196664, 103.857024)",Ang Mo Kio,0.836814138,AMKHub    Singapore ,0.975730375,COLD STORAGE SINGAPORE (1983) PTE LTD,0.383770209,Blk 453A Ang Mo Kio Ave 10,0.337100585,9.712406781
2683,411 ANG MO KIO AVE 10,560411,1.363395267,103.855273,411 ANG MO KIO AVENUE 10 TECK GHEE HEARTLANDS SINGAPORE 560411,"(1.3633952669999998, 103.855273)",Ang Mo Kio,0.970996028,AMKHub    Singapore ,0.998730953,G8 MART PTE. LTD.,0.338562617,Blk 409 Ang Mo Kio Ave 10,0.070463189,8.835651956
2684,521 ANG MO KIO AVE 5,560521,1.37357054,103.8515513,521 ANG MO KIO AVENUE 5 SINGAPORE 560521,"(1.37357054, 103.8515513)",Ang Mo Kio,0.450624036,Jubilee   Square    Singapore ,0.465587252,COLD STORAGE SINGAPORE (1983) PTE LTD,0.279650347,Blk 527 Ang Mo Kio Ave 10,0.330303048,9.957704569
2685,1 EAST COAST RD,450001,1.311762898,103.9231131,1 EAST COAST ROAD SINGAPORE 450001,"(1.311762898, 103.9231131)",Kembangan,1.487447702,Bedok   Mall    Singapore ,1.600196159,COLD STORAGE SINGAPORE (1983) PTE LTD,0.125682002,Blk 50A Marine Terrace,1.054085724,8.526457821
2686,531 BEDOK NTH ST 3,460531,1.333129919,103.9261531,531 BEDOK NORTH STREET 3 SINGAPORE 460531,"(1.333129919, 103.9261531)",Bedok Reservoir,0.860051557,Djitsun   Mall   Bedok    Singapore ,0.875454933,SHENG SIONG SUPERMARKET PTE LTD,0.108381,Blk 538 Bedok North Street 3,0.190125149,9.92425846
2687,211 NEW UPP CHANGI RD,460211,1.325500845,103.9319676,211 NEW UPPER CHANGI ROAD BEDOK TOWN CENTRE SINGAPORE 460211,"(1.325500845, 103.9319676)",Bedok,0.25430415,Bedok   Point    Singapore ,0.090543311,NTUC Fairprice Co-operative Ltd,0.055936643,Blk 208B New Upper Changi Road,0.174672197,10.05366037
2688,117 BEDOK RESERVOIR RD,470117,1.331413249,103.9086889,117 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470117,"(1.3314132490000001, 103.9086889)",Kaki Bukit,0.409330358,Paya   Lebar   Square    Singapore ,2.273528218,CHUA & NG PTE. LTD.,0.610785564,Blk 630 Bedok Reservoir Road,0.627217414,8.248372473
2689,171 BEDOK STH RD,460171,1.320896768,103.9454287,171 BEDOK SOUTH ROAD SIGLAP EAST SINGAPORE 460171,"(1.3208967679999999, 103.94542870000001)",Tanah Merah,0.722505042,East   Village    Singapore ,1.212740772,NTUC Fairprice Co-operative Ltd,0.568343324,Blk 58 New Upper Changi Road,0.594962881,11.20670012
2690,172 BEDOK STH RD,460172,1.320669171,103.9446895,172 BEDOK SOUTH ROAD PCF SPARKLETOTS PRESCHOOL @ SIGLAP 172 (CC) SINGAPORE 460172,"(1.320669171, 103.9446895)",Tanah Merah,0.764646532,East   Village    Singapore ,1.246385023,NTUC Fairprice Co-operative Ltd,0.528042037,Blk 58 New Upper Changi Road,0.548991446,11.12096672
2691,156 BEDOK STH AVE 3,460156,1.318286638,103.9454818,156 BEDOK SOUTH AVENUE 3 SIGLAP EAST SINGAPORE 460156,"(1.318286638, 103.9454818)",Tanah Merah,1.009348154,East   Village    Singapore ,1.502060564,NTUC Fairprice Co-operative Ltd,0.793039047,Blk 58 New Upper Changi Road,0.807251006,11.10933637
2692,164 BEDOK STH RD,460164,1.32011535,103.9465703,164 BEDOK SOUTH ROAD SIGLAP EAST SINGAPORE 460164,"(1.32011535, 103.9465703)",Tanah Merah,0.799962876,East   Village    Singapore ,1.297235404,NTUC Fairprice Co-operative Ltd,0.721335374,Blk 58 New Upper Changi Road,0.748640115,11.29373184
2693,68 BEDOK STH AVE 3,460068,1.318750888,103.9433639,68 BEDOK SOUTH AVENUE 3 SIGLAP LUCKY VALLEY SINGAPORE 460068,"(1.318750888, 103.94336390000001)",Tanah Merah,1.012668899,Bedok   Point    Singapore ,1.393706133,NTUC Fairprice Co-operative Ltd,0.643318281,Blk 58 New Upper Changi Road,0.645194896,10.90665004
2694,114 BEDOK RESERVOIR RD,470114,1.33056066,103.9098389,114 BEDOK RESERVOIR ROAD EUNOS VISTA SINGAPORE 470114,"(1.33056066, 103.90983890000001)",Kaki Bukit,0.50955177,Bedok   Mall    Singapore ,2.253678632,CHUA & NG PTE. LTD.,0.506670473,Blk 630 Bedok Reservoir Road,0.550504304,8.287589087
2695,161 BEDOK STH AVE 3,460161,1.319470818,103.9457833,161 BEDOK SOUTH AVENUE 3 SIGLAP EAST SINGAPORE 460161,"(1.3194708179999999, 103.9457833)",Tanah Merah,0.8749918,East   Village    Singapore ,1.369043555,NTUC Fairprice Co-operative Ltd,0.708394416,Blk 58 New Upper Changi Road,0.729151069,11.18654353
2696,145 BEDOK RESERVOIR RD,470145,1.334290192,103.9121354,145 BEDOK RESERVOIR ROAD EUNOS SPRING SINGAPORE 470145,"(1.334290192, 103.91213540000001)",Kaki Bukit,0.353189243,Djitsun   Mall   Bedok    Singapore ,2.147120711,CHUA & NG PTE. LTD.,0.334644208,Blk 630 Bedok Reservoir Road,0.247592038,8.747496031
2697,110 BISHAN ST 12,570110,1.34740957,103.8480546,110 BISHAN STREET 12 BISHAN VIEW SINGAPORE 570110,"(1.34740957, 103.8480546)",Bishan,0.39070521,Junction 8    Singapore ,0.312513177,TAN SUAN GUAY,0.146823846,Blk 93 Toa Payoh Lorong 4,1.012455666,7.059801454
2698,406 SIN MING AVE,570406,1.362944554,103.8340935,406 SIN MING AVENUE SIN MING GARDEN SINGAPORE 570406,"(1.362944554, 103.83409350000001)",Marymount,1.638714293,Thomson   Plaza    Singapore ,1.045841635,SHENG SIONG SUPERMARKET PTE LTD,0.590553563,Blk 226D Ang Mo Kio Ave 1,0.706947663,8.98956479
2699,408 SIN MING AVE,570408,1.363346519,103.8348396,408 SIN MING AVENUE SIN MING GARDEN SINGAPORE 570408,"(1.363346519, 103.8348396)",Marymount,1.655105061,Thomson   Plaza    Singapore ,1.121503817,SHENG SIONG SUPERMARKET PTE LTD,0.51288177,Blk 226D Ang Mo Kio Ave 1,0.614105332,9.015690539
2700,402 SIN MING AVE,570402,1.362768866,103.8327589,402 SIN MING AVENUE SIN MING GARDEN SINGAPORE 570402,"(1.362768866, 103.8327589)",Marymount,1.67727311,Thomson   Plaza    Singapore ,0.977000837,SHENG SIONG SUPERMARKET PTE LTD,0.691710333,Blk 226D Ang Mo Kio Ave 1,0.839941111,9.003862986
2701,339 BT BATOK ST 34,650339,1.363197986,103.7508046,339 BUKIT BATOK STREET 34 SINGAPORE 650339,"(1.3631979859999999, 103.7508046)",Bukit Gombak,0.476759681,West   Mall    Singapore ,1.467441707,OH BENG GUAN,0.146609708,Blk 254 Jurong East Street 24,2.619753747,14.25101275
2702,256 BT BATOK EAST AVE 4,650256,1.350850379,103.7583784,256 BUKIT BATOK EAST AVENUE 4 SINGAPORE 650256,"(1.3508503790000002, 103.75837840000001)",Bukit Batok,0.996180404,West   Mall    Singapore ,1.022201355,NTUC Fairprice Co-operative Ltd,0.384029652,Bukit Timah Market,2.332025411,12.75302346
2703,253 BT BATOK EAST AVE 5,650253,1.350104507,103.7576192,253 BUKIT BATOK EAST AVENUE 5 GOMBAK VIEW SINGAPORE 650253,"(1.350104507, 103.75761920000001)",Bukit Batok,0.899294668,West   Mall    Singapore ,0.934368903,NTUC Fairprice Co-operative Ltd,0.280881457,Blk 254 Jurong East Street 24,2.316412336,12.77381591
2704,309 BT BATOK ST 31,650309,1.358283281,103.7487716,309 BUKIT BATOK STREET 31 HONG KAH GREEN SINGAPORE 650309,"(1.3582832809999998, 103.74877159999998)",Bukit Gombak,0.353882672,West   Mall    Singapore ,0.911584657,COLD STORAGE SINGAPORE (1983) PTE LTD,0.089932162,Blk 254 Jurong East Street 24,2.042052213,14.10260598
2705,261 BT BATOK EAST AVE 4,650261,1.350529221,103.7588064,261 BUKIT BATOK EAST AVENUE 4 SINGAPORE 650261,"(1.350529221, 103.7588064)",Bukit Batok,1.036661665,West   Mall    Singapore ,1.067424382,NTUC Fairprice Co-operative Ltd,0.371987498,Bukit Timah Market,2.2727227,12.69354836
2706,535 BT BATOK ST 52,650535,1.354970755,103.7503995,535 BUKIT BATOK STREET 52 PCF SPARKLETOTS PRESCHOOL @ BUKIT GOMBAK BLK 535 (DS) SINGAPORE 650535,"(1.354970755, 103.7503995)",Bukit Gombak,0.481152437,West   Mall    Singapore ,0.557717427,COLD STORAGE SINGAPORE (1983) PTE LTD,0.383083936,Blk 254 Jurong East Street 24,1.88895233,13.74158398
2707,109 BT PURMEI RD,90109,1.273929399,103.8253108,109 BUKIT PURMEI ROAD BUKIT PURMEI VILLE SINGAPORE 090109,"(1.273929399, 103.8253108)",HarbourFront,1.082924386,Vivo   City    Singapore ,1.119293685,COLD STORAGE SINGAPORE (1983) PTE LTD,0.790683479,Blk 36 Telok Blangah Rise,0.39726681,3.131446356
